0.046439909,2.321995465,46
0.046439909,2.321995465,46
0.046439909,2.321995465,70
0.046439909,2.321995465,74
0.046439909,2.321995465,65
0.046439909,2.321995465,67
11.563537415,0.743038549,48
11.563537415,0.743038549,72
11.563537415,0.743038549,64
11.563537415,0.743038549,67
12.306575964,0.371519274,47
12.306575964,0.371519274,47
12.306575964,0.371519274,70
12.306575964,0.371519274,71
12.306575964,0.371519274,63
12.306575964,0.371519274,66
12.678095238,0.696598640,51
12.678095238,0.696598640,51
12.678095238,0.696598640,70
12.678095238,0.696598640,72
12.678095238,0.696598640,63
12.678095238,0.696598640,67
13.374693878,0.882358276,48
13.374693878,0.882358276,72
13.374693878,0.882358276,74
13.374693878,0.882358276,65
13.374693878,0.882358276,68
14.257052154,0.650158730,55
14.257052154,0.650158730,55
14.257052154,0.650158730,71
14.257052154,0.650158730,74
14.257052154,0.650158730,66
14.257052154,0.650158730,67
14.907210884,1.346757370,48
14.907210884,1.346757370,48
14.907210884,1.346757370,69
14.907210884,1.346757370,72
14.907210884,1.346757370,63
14.907210884,1.346757370,67
16.253968254,0.464399093,47
16.253968254,0.464399093,47
16.253968254,0.464399093,70
16.253968254,0.464399093,71
16.253968254,0.464399093,63
16.253968254,0.464399093,66
16.718367347,0.882358277,45
16.718367347,0.882358277,45
16.718367347,0.882358277,69
16.718367347,0.882358277,72
16.718367347,0.882358277,63
16.718367347,0.882358277,67
17.600725624,0.603718820,50
17.600725624,0.603718820,50
17.600725624,0.603718820,72
17.600725624,0.603718820,74
17.600725624,0.603718820,65
17.600725624,0.603718820,68
18.204444444,2.925714286,48
18.204444444,2.925714286,48
18.204444444,2.925714286,70
18.204444444,2.925714286,72
18.204444444,2.925714286,63
18.204444444,2.925714286,67
21.130158730,0.464399093,45
21.130158730,0.464399093,45
21.130158730,0.464399093,69
21.130158730,0.464399093,73
21.130158730,0.464399093,64
21.130158730,0.464399093,68
21.594557823,0.696598640,56
21.594557823,0.696598640,56
21.594557823,0.696598640,72
21.594557823,0.696598640,63
21.594557823,0.696598640,68
22.291156463,1.207437641,55
22.291156463,1.207437641,71
22.291156463,1.207437641,74
22.291156463,1.207437641,67
23.498594104,1.718276644,48
23.498594104,1.718276644,48
23.498594104,1.718276644,70
23.498594104,1.718276644,72
23.498594104,1.718276644,63
23.498594104,1.718276644,67
25.216870748,0.882358277,50
25.216870748,0.882358277,50
25.216870748,0.882358277,72
25.216870748,0.882358277,74
25.216870748,0.882358277,65
25.216870748,0.882358277,68
26.099229025,0.417959184,55
26.099229025,0.417959184,55
26.099229025,0.417959184,71
26.099229025,0.417959184,74
26.099229025,0.417959184,67
26.517188209,1.718276644,48
26.517188209,1.718276644,48
26.517188209,1.718276644,70
26.517188209,1.718276644,72
26.517188209,1.718276644,63
26.517188209,1.718276644,67
28.235464853,0.743038548,50
28.235464853,0.743038548,70
28.235464853,0.743038548,74
28.235464853,0.743038548,65
28.978503401,0.371519275,50
28.978503401,0.371519275,50
28.978503401,0.371519275,69
28.978503401,0.371519275,73
28.978503401,0.371519275,74
28.978503401,0.371519275,66
29.350022676,1.068117914,56
29.350022676,1.068117914,56
29.350022676,1.068117914,72
29.350022676,1.068117914,63
29.350022676,1.068117914,67
29.350022676,1.068117914,68
