95.225034013,"4"
95.642993197,"1"
96.049342403,"2"
96.455691609,"3"
96.862040816,"4"
97.245170068,"1"
97.651519274,"2"
98.057868480,"3"
98.475827664,"4"
98.893786848,"1"
99.288526077,"2"
99.694875283,"3"
100.101224489,"4"
100.495963718,"1"
100.913922902,"2"
101.320272108,"3"
101.715011337,"4"
102.109750566,"1"
102.516099773,"2"
102.934058956,"3"
103.328798185,"4"
103.723537414,"1"
104.129886621,"2"
104.536235827,"3"
104.942585034,"4"
105.337324263,"1"
105.755283446,"2"
106.161632653,"3"
106.567981859,"4"
106.974331065,"1"
107.392290249,"2"
107.798639455,"3"
108.193378684,"4"
108.588117913,"1"
108.994467120,"2"
109.400816326,"3"
109.807165532,"4"
110.201904761,"1"
110.608253968,"2"
111.014603174,"3"
111.420952380,"4"
111.827301587,"1"
112.233650793,"2"
112.628390022,"3"
113.034739229,"4"
113.429478458,"1"
113.835827664,"2"
114.242176870,"3"
114.648526077,"4"
115.054875283,"1"
115.449614512,"2"
115.855963718,"3"
116.262312925,"4"
116.657052154,"1"
117.063401360,"2"
117.469750566,"3"
117.876099773,"4"
118.270839002,"1"
118.677188208,"2"
119.095147392,"3"
119.501496598,"4"
119.907845804,"1"
120.314195011,"2"
120.720544217,"3"
121.115283446,"4"
121.510022675,"1"
121.916371882,"2"
122.322721088,"3"
122.717460317,"4"
123.112199546,"1"
123.518548752,"2"
123.924897959,"3"
124.342857142,"4"
124.749206349,"1"
125.155555555,"2"
125.561904761,"3"
125.968253968,"4"
126.374603174,"1"
126.769342403,"2"
127.164081632,"3"
127.570430839,"4"
127.976780045,"1"
128.394739229,"2"
128.801088435,"3"
129.207437641,"4"
129.602176870,"1"
130.020136054,"2"
130.414875283,"3"
130.809614512,"4"
131.227573696,"1"
131.633922902,"2"
132.040272108,"3"
132.446621315,"4"
132.841360544,"1"
133.247709750,"2"
133.642448979,"3"
134.048798185,"4"
134.455147392,"1"
134.861496598,"2"
135.267845804,"3"
135.674195011,"4"
136.068934240,"1"
136.475283446,"2"
136.881632653,"3"
137.287981859,"4"
137.694331065,"1"
138.089070294,"2"
138.495419501,"3"
138.901768707,"4"
139.296507936,"1"
139.702857142,"2"
140.109206349,"3"
140.515555555,"4"
140.921904761,"1"
141.328253968,"2"
141.734603174,"3"
142.140952380,"4"
142.535691609,"1"
142.930430839,"2"
143.336780045,"3"
143.743129251,"4"
144.149478458,"1"
144.544217687,"2"
144.950566893,"3"
145.356916099,"4"
145.763265306,"1"
146.169614512,"2"
146.575963718,"3"
146.970702947,"4"
147.377052154,"1"
147.783401360,"2"
148.201360544,"3"
148.596099773,"4"
149.002448979,"1"
149.408798185,"2"
149.815147392,"3"
150.221496598,"4"
150.616235827,"1"
151.022585034,"2"
151.428934240,"3"
151.835283446,"4"
152.241632653,"1"
152.647981859,"2"
153.042721088,"3"
153.449070294,"4"
153.855419501,"1"
154.250158730,"2"
154.656507936,"3"
155.051247165,"4"
155.457596371,"1"
155.875555555,"2"
156.281904761,"3"
156.688253968,"4"
157.082993197,"1"
157.489342403,"2"
157.895691609,"3"
158.302040816,"4"
158.708390022,"1"
159.114739229,"2"
159.521088435,"3"
159.927437641,"4"
160.333786848,"1"
160.740136054,"2"
161.146485260,"3"
161.541224489,"4"
161.947573696,"1"
162.353922902,"2"
162.760272108,"3"
163.155011337,"4"
163.561360544,"1"
163.956099773,"2"
164.362448979,"3"
164.768798185,"4"
165.163537414,"1"
165.581496598,"2"
165.987845804,"3"
166.394195011,"4"
166.788934240,"1"
167.195283446,"2"
167.601632653,"3"
168.007981859,"4"
168.402721088,"1"
168.809070294,"2"
169.215419501,"3"
169.621768707,"4"
170.016507936,"1"
170.422857142,"2"
170.829206349,"3"
171.235555555,"4"
171.653514739,"1"
172.048253968,"2"
172.442993197,"3"
172.837732426,"4"
173.244081632,"1"
173.650430839,"2"
174.056780045,"3"
174.463129251,"4"
174.869478458,"1"
175.275827664,"2"
175.682176870,"3"
176.088526077,"4"
176.483265306,"1"
176.889614512,"2"
177.307573696,"3"
177.725532879,"4"
178.143492063,"1"
178.689160997,"2"
179.211609977,"3"
179.745668934,"4"
180.279727891,"1"
180.813786848,"2"
181.347845804,"3"
181.858684807,"4"
182.369523809,"1"
182.880362811,"2"
183.391201814,"3"
183.902040816,"4"
184.412879818,"1"
184.923718820,"2"
185.434557823,"3"
