0.230000000,0.380000000,46
0.460000000,0.150000000,63
0.460000000,0.340000000,27
0.230000000,0.570000000,39
0.850000000,0.140000000,34
1.260000000,0.150000000,27
1.040000000,0.370000000,39
1.040000000,0.370000000,46
1.460000000,0.160000000,39
1.460000000,0.160000000,46
1.460000000,0.160000000,75
1.460000000,0.160000000,78
1.460000000,0.160000000,82
1.670000000,0.140000000,73
1.860000000,0.030000000,25
1.670000000,0.220000000,37
1.940000000,0.070000000,49
2.060000000,0.160000000,50
1.940000000,0.280000000,58
2.060000000,0.160000000,73
2.060000000,0.360000000,30
1.940000000,0.480000000,42
2.270000000,0.150000000,70
2.470000000,0.150000000,37
2.470000000,0.150000000,44
2.470000000,0.150000000,77
2.670000000,0.160000000,25
2.270000000,0.560000000,73
2.880000000,0.150000000,73
2.880000000,0.350000000,30
2.880000000,0.350000000,42
3.080000000,0.150000000,73
3.280000000,0.150000000,46
3.280000000,0.150000000,53
3.480000000,0.160000000,66
3.690000000,0.150000000,34
3.690000000,0.150000000,66
3.690000000,0.350000000,27
3.890000000,0.150000000,47
3.890000000,0.150000000,51
3.890000000,0.150000000,66
3.480000000,0.560000000,75
4.290000000,0.170000000,39
4.090000000,0.370000000,46
4.510000000,0.140000000,39
4.290000000,0.360000000,51
4.510000000,0.140000000,66
4.700000000,0.150000000,51
4.700000000,0.150000000,66
4.900000000,0.140000000,39
4.900000000,0.140000000,51
5.090000000,0.180000000,53
5.320000000,0.140000000,35
5.320000000,0.140000000,37
5.090000000,0.370000000,46
5.320000000,0.140000000,53
3.480000000,1.980000000,70
5.510000000,0.150000000,34
5.510000000,0.150000000,38
5.710000000,0.150000000,39
5.710000000,0.150000000,61
5.910000000,0.150000000,41
6.110000000,0.350000000,42
6.320000000,0.140000000,44
6.320000000,0.140000000,56
6.510000000,0.160000000,46
6.510000000,0.160000000,58
6.720000000,0.150000000,39
6.920000000,0.150000000,27
6.920000000,0.150000000,34
6.720000000,0.350000000,46
6.720000000,0.350000000,75
7.120000000,0.150000000,39
6.920000000,0.350000000,63
7.120000000,0.150000000,75
7.120000000,0.150000000,78
7.120000000,0.150000000,82
7.320000000,0.150000000,53
7.520000000,0.160000000,34
7.320000000,0.360000000,46
7.520000000,0.360000000,82
7.730000000,0.350000000,39
7.730000000,0.350000000,46
7.520000000,0.560000000,51
7.930000000,0.150000000,75
7.930000000,0.150000000,78
7.930000000,0.150000000,82
8.130000000,0.150000000,37
8.130000000,0.150000000,44
8.130000000,0.150000000,77
8.540000000,0.150000000,73
8.540000000,0.340000000,30
8.400000000,0.480000000,42
8.400000000,0.480000000,49
8.740000000,0.350000000,73
9.020000000,0.130000000,49
9.350000000,0.340000000,30
9.350000000,0.340000000,42
9.200000000,0.490000000,49
9.200000000,0.490000000,54
9.540000000,0.150000000,73
9.740000000,0.160000000,34
9.740000000,0.160000000,74
9.950000000,0.150000000,46
9.950000000,0.150000000,66
9.950000000,0.350000000,51
10.150000000,0.150000000,66
10.150000000,0.350000000,27
10.350000000,0.150000000,66
10.150000000,0.350000000,75
10.550000000,0.150000000,46
10.550000000,0.150000000,53
10.750000000,0.360000000,39
10.750000000,0.360000000,66
10.970000000,0.350000000,27
10.150000000,1.170000000,58
11.370000000,0.130000000,27
11.160000000,0.340000000,66
10.750000000,0.750000000,75
11.550000000,0.170000000,39
11.550000000,0.170000000,46
11.770000000,0.160000000,34
11.770000000,0.160000000,41
11.770000000,0.160000000,46
11.550000000,0.380000000,53
11.370000000,0.560000000,58
11.980000000,0.350000000,42
12.180000000,0.150000000,44
12.180000000,0.150000000,56
12.380000000,0.150000000,58
12.580000000,0.150000000,44
12.380000000,0.350000000,46
12.580000000,0.150000000,56
12.780000000,0.150000000,42
12.780000000,0.150000000,78
12.980000000,0.150000000,41
13.410000000,0.140000000,27
13.410000000,0.140000000,66
13.260000000,0.500000000,39
13.260000000,0.500000000,46
13.810000000,0.140000000,39
13.810000000,0.140000000,46
13.410000000,0.540000000,70
13.260000000,0.690000000,75
14.000000000,0.350000000,39
13.410000000,0.940000000,63
14.000000000,0.350000000,75
14.200000000,0.340000000,66
14.200000000,0.380000000,46
14.400000000,0.180000000,75
14.630000000,0.130000000,46
14.630000000,0.130000000,49
14.630000000,0.130000000,51
14.890000000,0.280000000,49
15.030000000,0.140000000,58
14.890000000,0.470000000,42
15.410000000,0.560000000,42
15.220000000,0.750000000,49
15.620000000,0.350000000,61
15.830000000,0.140000000,66
15.620000000,0.560000000,30
16.020000000,0.160000000,42
16.020000000,0.160000000,49
16.020000000,0.160000000,74
16.230000000,0.150000000,42
16.230000000,0.150000000,74
16.430000000,0.150000000,42
16.630000000,0.160000000,66
16.630000000,0.160000000,75
16.430000000,0.560000000,39
16.430000000,0.560000000,46
16.840000000,0.150000000,66
17.040000000,0.150000000,27
17.040000000,0.150000000,65
17.240000000,0.140000000,46
17.040000000,0.340000000,58
15.620000000,1.760000000,70
17.430000000,0.160000000,27
17.430000000,0.160000000,70
17.240000000,0.570000000,39
17.430000000,0.380000000,66
17.640000000,0.350000000,46
17.860000000,0.130000000,75
17.860000000,0.190000000,39
17.640000000,0.410000000,51
17.430000000,0.620000000,63
17.860000000,0.190000000,66
18.100000000,0.300000000,65
18.100000000,0.300000000,70
18.100000000,0.300000000,74
18.100000000,0.500000000,34
18.450000000,0.150000000,38
18.650000000,0.150000000,39
18.850000000,0.150000000,41
18.850000000,0.150000000,77
19.050000000,0.150000000,78
19.250000000,0.150000000,44
19.250000000,0.150000000,56
19.050000000,0.550000000,42
19.450000000,0.150000000,46
19.650000000,0.160000000,46
19.650000000,0.160000000,82
19.860000000,0.070000000,39
19.450000000,0.480000000,58
20.050000000,0.190000000,46
20.290000000,0.130000000,39
20.290000000,0.130000000,53
20.290000000,0.130000000,68
20.670000000,0.150000000,34
20.470000000,0.350000000,39
20.290000000,0.530000000,46
19.980000000,0.840000000,51
20.670000000,0.150000000,66
20.870000000,0.150000000,51
20.870000000,0.360000000,46
21.070000000,0.240000000,39
21.070000000,0.240000000,51
21.480000000,0.140000000,30
21.360000000,0.470000000,42
21.480000000,0.350000000,66
21.480000000,0.350000000,70
21.360000000,0.660000000,49
21.670000000,0.350000000,56
21.880000000,0.140000000,68
21.880000000,0.140000000,77
22.070000000,0.170000000,46
21.480000000,0.760000000,61
22.290000000,0.140000000,61
22.290000000,0.140000000,66
22.290000000,0.140000000,70
22.290000000,0.340000000,30
22.480000000,0.150000000,61
21.880000000,0.750000000,73
22.480000000,0.360000000,70
22.680000000,0.160000000,74
22.680000000,0.220000000,30
21.880000000,1.020000000,42
22.070000000,0.830000000,49
22.680000000,0.220000000,61
22.680000000,0.220000000,65
22.950000000,0.120000000,30
22.950000000,0.120000000,39
23.290000000,0.160000000,27
22.950000000,0.500000000,34
23.290000000,0.160000000,58
23.290000000,0.160000000,63
23.290000000,0.160000000,66
23.500000000,0.150000000,27
23.120000000,0.530000000,51
23.500000000,0.150000000,53
23.500000000,0.150000000,62
23.700000000,0.350000000,51
23.920000000,0.340000000,39
23.500000000,0.760000000,58
23.920000000,0.340000000,66
24.310000000,0.140000000,39
24.100000000,0.350000000,51
24.310000000,0.140000000,66
24.500000000,0.560000000,30
24.500000000,0.760000000,46
24.500000000,0.760000000,53
25.110000000,0.150000000,65
25.110000000,0.350000000,34
25.310000000,0.150000000,38
25.310000000,0.150000000,46
24.500000000,0.960000000,62
25.110000000,0.350000000,70
25.510000000,0.160000000,39
25.510000000,0.160000000,75
25.720000000,0.150000000,41
25.720000000,0.150000000,77
25.920000000,0.140000000,44
25.920000000,0.140000000,56
26.110000000,0.570000000,30
26.110000000,0.570000000,34
26.730000000,0.150000000,46
26.110000000,0.770000000,65
26.110000000,0.770000000,70
26.730000000,0.150000000,82
26.930000000,0.150000000,38
26.930000000,0.150000000,46
26.730000000,0.350000000,53
26.110000000,0.970000000,74
27.130000000,0.150000000,39
27.130000000,0.150000000,75
27.330000000,0.150000000,77
27.330000000,0.350000000,41
27.530000000,0.150000000,44
27.530000000,0.150000000,56
